Year,Round,Institute,Academic Program Name,Quota,Seat Type,Gender,Opening Rank,Closing Rank,college_id,branch_id
2024,5,"National Institute of Technology, Warangal","Mathematics (5 Years, Integrated Master of Science)",HS,OBC-NCL (PwD),Gender-Neutral,826,826,67d46f0f7ee10606e96d058e,67d46d43e89b5e36d438ab32
2024,5,"National Institute of Technology, Warangal","Mathematics (5 Years, Integrated Master of Science)",HS,SC,Gender-Neutral,7848,8240,67d46f0f7ee10606e96d058e,67d46d43e89b5e36d438ab32
2024,5,"National Institute of Technology, Warangal","Mathematics (5 Years, Integrated Master of Science)",HS,ST,Female-only (including Supernumerary),4243,4243,67d46f0f7ee10606e96d058e,67d46d43e89b5e36d438ab32
2024,5,"National Institute of Technology, Warangal","Mathematics (5 Years, Integrated Master of Science)",OS,OPEN,Gender-Neutral,19576,23183,67d46f0f7ee10606e96d058e,67d46d43e89b5e36d438ab32
2024,5,"National Institute of Technology, Warangal","Mathematics (5 Years, Integrated Master of Science)",OS,OPEN,Female-only (including Supernumerary),33298,33298,67d46f0f7ee10606e96d058e,67d46d43e89b5e36d438ab32
2024,5,"National Institute of Technology, Warangal","Mathematics (5 Years, Integrated Master of Science)",OS,EWS,Gender-Neutral,4367,4367,67d46f0f7ee10606e96d058e,67d46d43e89b5e36d438ab32
2024,5,"National Institute of Technology, Warangal","Mathematics (5 Years, Integrated Master of Science)",OS,OBC-NCL,Gender-Neutral,6106,7230,67d46f0f7ee10606e96d058e,67d46d43e89b5e36d438ab32
2024,5,"National Institute of Technology, Warangal","Mathematics (5 Years, Integrated Master of Science)",OS,OBC-NCL,Female-only (including Supernumerary),16026,16026,67d46f0f7ee10606e96d058e,67d46d43e89b5e36d438ab32
2024,5,"National Institute of Technology, Warangal","Mathematics (5 Years, Integrated Master of Science)",OS,SC,Gender-Neutral,6132,6132,67d46f0f7ee10606e96d058e,67d46d43e89b5e36d438ab32
2024,5,"National Institute of Technology, Warangal","Mathematics (5 Years, Integrated Master of Science)",OS,ST,Gender-Neutral,2415,2415,67d46f0f7ee10606e96d058e,67d46d43e89b5e36d438ab32
2024,5,"National Institute of Technology, Warangal","Mathematics and Computing (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,3403,4102,67d46f0f7ee10606e96d058e,67d46d44e89b5e36d438ab3f
2024,5,"National Institute of Technology, Warangal","Mathematics and Computing (4 Years, Bachelor of Technology)",HS,OPEN,Female-only (including Supernumerary),6672,6672,67d46f0f7ee10606e96d058e,67d46d44e89b5e36d438ab3f
2024,5,"National Institute of Technology, Warangal","Mathematics and Computing (4 Years, Bachelor of Technology)",HS,EWS,Gender-Neutral,599,599,67d46f0f7ee10606e96d058e,67d46d44e89b5e36d438ab3f
2024,5,"National Institute of Technology, Warangal","Mathematics and Computing (4 Years, Bachelor of Technology)",HS,EWS,Female-only (including Supernumerary),1089,1089,67d46f0f7ee10606e96d058e,67d46d44e89b5e36d438ab3f
2024,5,"National Institute of Technology, Warangal","Mathematics and Computing (4 Years, Bachelor of Technology)",HS,OBC-NCL,Gender-Neutral,935,1223,67d46f0f7ee10606e96d058e,67d46d44e89b5e36d438ab3f
2024,5,"National Institute of Technology, Warangal","Mathematics and Computing (4 Years, Bachelor of Technology)",HS,OBC-NCL,Female-only (including Supernumerary),2138,2138,67d46f0f7ee10606e96d058e,67d46d44e89b5e36d438ab3f
2024,5,"National Institute of Technology, Warangal","Mathematics and Computing (4 Years, Bachelor of Technology)",HS,OBC-NCL (PwD),Gender-Neutral,225,225,67d46f0f7ee10606e96d058e,67d46d44e89b5e36d438ab3f
2024,5,"National Institute of Technology, Warangal","Mathematics and Computing (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,1114,1264,67d46f0f7ee10606e96d058e,67d46d44e89b5e36d438ab3f
2024,5,"National Institute of Technology, Warangal","Mathematics and Computing (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,381,381,67d46f0f7ee10606e96d058e,67d46d44e89b5e36d438ab3f
2024,5,"National Institute of Technology, Warangal","Mathematics and Computing (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,2617,3436,67d46f0f7ee10606e96d058e,67d46d44e89b5e36d438ab3f
2024,5,"National Institute of Technology, Warangal","Mathematics and Computing (4 Years, Bachelor of Technology)",OS,OPEN,Female-only (including Supernumerary),4553,4553,67d46f0f7ee10606e96d058e,67d46d44e89b5e36d438ab3f
2024,5,"National Institute of Technology, Warangal","Mathematics and Computing (4 Years, Bachelor of Technology)",OS,EWS,Gender-Neutral,490,490,67d46f0f7ee10606e96d058e,67d46d44e89b5e36d438ab3f
2024,5,"National Institute of Technology, Warangal","Mathematics and Computing (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,750,936,67d46f0f7ee10606e96d058e,67d46d44e89b5e36d438ab3f
2024,5,"National Institute of Technology, Warangal","Mathematics and Computing (4 Years, Bachelor of Technology)",OS,OBC-NCL,Female-only (including Supernumerary),2286,2286,67d46f0f7ee10606e96d058e,67d46d44e89b5e36d438ab3f
2024,5,"National Institute of Technology, Warangal","Mathematics and Computing (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,748,862,67d46f0f7ee10606e96d058e,67d46d44e89b5e36d438ab3f
2024,5,"National Institute of Technology, Warangal","Mathematics and Computing (4 Years, Bachelor of Technology)",OS,SC,Female-only (including Supernumerary),1427,1427,67d46f0f7ee10606e96d058e,67d46d44e89b5e36d438ab3f
2024,5,"National Institute of Technology, Warangal","Mathematics and Computing (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,375,375,67d46f0f7ee10606e96d058e,67d46d44e89b5e36d438ab3f
2024,5,"National Institute of Technology, Warangal","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,10334,17079,67d46f0f7ee10606e96d058e,67d46d4ae89b5e36d438abd4
2024,5,"National Institute of Technology, Warangal","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Female-only (including Supernumerary),16605,23288,67d46f0f7ee10606e96d058e,67d46d4ae89b5e36d438abd4
2024,5,"National Institute of Technology, Warangal","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,OPEN (PwD),Gender-Neutral,393,393,67d46f0f7ee10606e96d058e,67d46d4ae89b5e36d438abd4
2024,5,"National Institute of Technology, Warangal","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,EWS,Gender-Neutral,2631,2962,67d46f0f7ee10606e96d058e,67d46d4ae89b5e36d438abd4
2024,5,"National Institute of Technology, Warangal","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,EWS,Female-only (including Supernumerary),4851,4851,67d46f0f7ee10606e96d058e,67d46d4ae89b5e36d438abd4
2024,5,"National Institute of Technology, Warangal","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Gender-Neutral,4466,5905,67d46f0f7ee10606e96d058e,67d46d4ae89b5e36d438abd4
2024,5,"National Institute of Technology, Warangal","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Female-only (including Supernumerary),7449,9828,67d46f0f7ee10606e96d058e,67d46d4ae89b5e36d438abd4
2024,5,"National Institute of Technology, Warangal","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL (PwD),Gender-Neutral,357,357,67d46f0f7ee10606e96d058e,67d46d4ae89b5e36d438abd4
2024,5,"National Institute of Technology, Warangal","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,2192,3806,67d46f0f7ee10606e96d058e,67d46d4ae89b5e36d438abd4
2024,5,"National Institute of Technology, Warangal","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,SC,Female-only (including Supernumerary),4336,4589,67d46f0f7ee10606e96d058e,67d46d4ae89b5e36d438abd4
2024,5,"National Institute of Technology, Warangal","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,1176,1456,67d46f0f7ee10606e96d058e,67d46d4ae89b5e36d438abd4
2024,5,"National Institute of Technology, Warangal","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,ST,Female-only (including Supernumerary),585,585,67d46f0f7ee10606e96d058e,67d46d4ae89b5e36d438abd4
2024,5,"National Institute of Technology, Warangal","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,11580,14333,67d46f0f7ee10606e96d058e,67d46d4ae89b5e36d438abd4
2024,5,"National Institute of Technology, Warangal","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Female-only (including Supernumerary),19168,25047,67d46f0f7ee10606e96d058e,67d46d4ae89b5e36d438abd4
2024,5,"National Institute of Technology, Warangal","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,OPEN (PwD),Gender-Neutral,1214,1214,67d46f0f7ee10606e96d058e,67d46d4ae89b5e36d438abd4
2024,5,"National Institute of Technology, Warangal","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,EWS,Gender-Neutral,2122,2359,67d46f0f7ee10606e96d058e,67d46d4ae89b5e36d438abd4
2024,5,"National Institute of Technology, Warangal","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,EWS,Female-only (including Supernumerary),4278,4278,67d46f0f7ee10606e96d058e,67d46d4ae89b5e36d438abd4
2024,5,"National Institute of Technology, Warangal","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,EWS (PwD),Gender-Neutral,213,213,67d46f0f7ee10606e96d058e,67d46d4ae89b5e36d438abd4
2024,5,"National Institute of Technology, Warangal","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,3904,5307,67d46f0f7ee10606e96d058e,67d46d4ae89b5e36d438abd4
2024,5,"National Institute of Technology, Warangal","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Female-only (including Supernumerary),6694,10048,67d46f0f7ee10606e96d058e,67d46d4ae89b5e36d438abd4
2024,5,"National Institute of Technology, Warangal","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL (PwD),Female-only (including Supernumerary),709,709,67d46f0f7ee10606e96d058e,67d46d4ae89b5e36d438abd4
2024,5,"National Institute of Technology, Warangal","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,2224,2818,67d46f0f7ee10606e96d058e,67d46d4ae89b5e36d438abd4
2024,5,"National Institute of Technology, Warangal","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,SC,Female-only (including Supernumerary),4065,4294,67d46f0f7ee10606e96d058e,67d46d4ae89b5e36d438abd4
2024,5,"National Institute of Technology, Warangal","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,1323,1405,67d46f0f7ee10606e96d058e,67d46d4ae89b5e36d438abd4
2024,5,"National Institute of Technology, Warangal","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,ST,Female-only (including Supernumerary),2015,2015,67d46f0f7ee10606e96d058e,67d46d4ae89b5e36d438abd4
2024,5,"National Institute of Technology, Warangal","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,29668,39273,67d46f0f7ee10606e96d058e,67d46d4de89b5e36d438ac17
2024,5,"National Institute of Technology, Warangal","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Female-only (including Supernumerary),30711,34591,67d46f0f7ee10606e96d058e,67d46d4de89b5e36d438ac17
2024,5,"National Institute of Technology, Warangal","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",HS,OPEN (PwD),Gender-Neutral,1749,2011,67d46f0f7ee10606e96d058e,67d46d4de89b5e36d438ac17
2024,5,"National Institute of Technology, Warangal","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",HS,OPEN (PwD),Female-only (including Supernumerary),2277,2277,67d46f0f7ee10606e96d058e,67d46d4de89b5e36d438ac17
2024,5,"National Institute of Technology, Warangal","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",HS,EWS,Gender-Neutral,6917,7272,67d46f0f7ee10606e96d058e,67d46d4de89b5e36d438ac17
2024,5,"National Institute of Technology, Warangal","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",HS,EWS,Female-only (including Supernumerary),7000,7000,67d46f0f7ee10606e96d058e,67d46d4de89b5e36d438ac17
2024,5,"National Institute of Technology, Warangal","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Gender-Neutral,11171,13164,67d46f0f7ee10606e96d058e,67d46d4de89b5e36d438ac17
2024,5,"National Institute of Technology, Warangal","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Female-only (including Supernumerary),11515,12205,67d46f0f7ee10606e96d058e,67d46d4de89b5e36d438ac17
2024,5,"National Institute of Technology, Warangal","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,4102,5931,67d46f0f7ee10606e96d058e,67d46d4de89b5e36d438ac17
2024,5,"National Institute of Technology, Warangal","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",HS,SC,Female-only (including Supernumerary),5727,5727,67d46f0f7ee10606e96d058e,67d46d4de89b5e36d438ac17
2024,5,"National Institute of Technology, Warangal","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,1817,1843,67d46f0f7ee10606e96d058e,67d46d4de89b5e36d438ac17
2024,5,"National Institute of Technology, Warangal","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,25037,28135,67d46f0f7ee10606e96d058e,67d46d4de89b5e36d438ac17
2024,5,"National Institute of Technology, Warangal","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Female-only (including Supernumerary),29050,33978,67d46f0f7ee10606e96d058e,67d46d4de89b5e36d438ac17
2024,5,"National Institute of Technology, Warangal","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",OS,OPEN (PwD),Gender-Neutral,1973,1973,67d46f0f7ee10606e96d058e,67d46d4de89b5e36d438ac17
2024,5,"National Institute of Technology, Warangal","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",OS,EWS,Gender-Neutral,4479,4549,67d46f0f7ee10606e96d058e,67d46d4de89b5e36d438ac17
2024,5,"National Institute of Technology, Warangal","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",OS,EWS,Female-only (including Supernumerary),6890,6890,67d46f0f7ee10606e96d058e,67d46d4de89b5e36d438ac17
2024,5,"National Institute of Technology, Warangal","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,9382,10309,67d46f0f7ee10606e96d058e,67d46d4de89b5e36d438ac17
2024,5,"National Institute of Technology, Warangal","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Female-only (including Supernumerary),13934,14476,67d46f0f7ee10606e96d058e,67d46d4de89b5e36d438ac17
2024,5,"National Institute of Technology, Warangal","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,5334,6154,67d46f0f7ee10606e96d058e,67d46d4de89b5e36d438ac17
2024,5,"National Institute of Technology, Warangal","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",OS,SC,Female-only (including Supernumerary),5569,5569,67d46f0f7ee10606e96d058e,67d46d4de89b5e36d438ac17
2024,5,"National Institute of Technology, Warangal","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,1791,2157,67d46f0f7ee10606e96d058e,67d46d4de89b5e36d438ac17
2024,5,"National Institute of Technology, Warangal","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",OS,ST,Female-only (including Supernumerary),3356,3356,67d46f0f7ee10606e96d058e,67d46d4de89b5e36d438ac17
2024,5,"National Institute of Technology, Warangal","Physics (5 Years, Integrated Master of Science)",HS,OPEN,Gender-Neutral,31119,37580,67d46f0f7ee10606e96d058e,67d46d4fe89b5e36d438ac32
2024,5,"National Institute of Technology, Warangal","Physics (5 Years, Integrated Master of Science)",HS,OPEN,Female-only (including Supernumerary),52205,52205,67d46f0f7ee10606e96d058e,67d46d4fe89b5e36d438ac32
2024,5,"National Institute of Technology, Warangal","Physics (5 Years, Integrated Master of Science)",HS,EWS,Gender-Neutral,7682,7682,67d46f0f7ee10606e96d058e,67d46d4fe89b5e36d438ac32
2024,5,"National Institute of Technology, Warangal","Physics (5 Years, Integrated Master of Science)",HS,OBC-NCL,Gender-Neutral,12137,14403,67d46f0f7ee10606e96d058e,67d46d4fe89b5e36d438ac32
2024,5,"National Institute of Technology, Warangal","Physics (5 Years, Integrated Master of Science)",HS,SC,Gender-Neutral,7351,7351,67d46f0f7ee10606e96d058e,67d46d4fe89b5e36d438ac32
2024,5,"National Institute of Technology, Warangal","Physics (5 Years, Integrated Master of Science)",HS,ST,Gender-Neutral,1658,1658,67d46f0f7ee10606e96d058e,67d46d4fe89b5e36d438ac32
2024,5,"National Institute of Technology, Warangal","Physics (5 Years, Integrated Master of Science)",HS,ST,Female-only (including Supernumerary),4351,4351,67d46f0f7ee10606e96d058e,67d46d4fe89b5e36d438ac32
2024,5,"National Institute of Technology, Warangal","Physics (5 Years, Integrated Master of Science)",OS,OPEN,Gender-Neutral,11345,22490,67d46f0f7ee10606e96d058e,67d46d4fe89b5e36d438ac32
2024,5,"National Institute of Technology, Warangal","Physics (5 Years, Integrated Master of Science)",OS,OPEN,Female-only (including Supernumerary),24447,24447,67d46f0f7ee10606e96d058e,67d46d4fe89b5e36d438ac32
2024,5,"National Institute of Technology, Warangal","Physics (5 Years, Integrated Master of Science)",OS,EWS,Gender-Neutral,5716,5716,67d46f0f7ee10606e96d058e,67d46d4fe89b5e36d438ac32
2024,5,"National Institute of Technology, Warangal","Physics (5 Years, Integrated Master of Science)",OS,OBC-NCL,Gender-Neutral,9982,12401,67d46f0f7ee10606e96d058e,67d46d4fe89b5e36d438ac32
2024,5,"National Institute of Technology, Warangal","Physics (5 Years, Integrated Master of Science)",OS,OBC-NCL,Female-only (including Supernumerary),16120,16120,67d46f0f7ee10606e96d058e,67d46d4fe89b5e36d438ac32
2024,5,"National Institute of Technology, Warangal","Physics (5 Years, Integrated Master of Science)",OS,SC,Gender-Neutral,4609,4609,67d46f0f7ee10606e96d058e,67d46d4fe89b5e36d438ac32
2024,5,"Sardar Vallabhbhai National Institute of Technology, Surat","Artificial Intelligence (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,6960,10289,67d46f0f7ee10606e96d058f,67d46d44e89b5e36d438ab42
2024,5,"Sardar Vallabhbhai National Institute of Technology, Surat","Artificial Intelligence (4 Years, Bachelor of Technology)",HS,OPEN,Female-only (including Supernumerary),10282,19691,67d46f0f7ee10606e96d058f,67d46d44e89b5e36d438ab42
2024,5,"Sardar Vallabhbhai National Institute of Technology, Surat","Artificial Intelligence (4 Years, Bachelor of Technology)",HS,OPEN (PwD),Gender-Neutral,944,944,67d46f0f7ee10606e96d058f,67d46d44e89b5e36d438ab42
2024,5,"Sardar Vallabhbhai National Institute of Technology, Surat","Artificial Intelligence (4 Years, Bachelor of Technology)",HS,EWS,Gender-Neutral,1538,1782,67d46f0f7ee10606e96d058f,67d46d44e89b5e36d438ab42
2024,5,"Sardar Vallabhbhai National Institute of Technology, Surat","Artificial Intelligence (4 Years, Bachelor of Technology)",HS,EWS,Female-only (including Supernumerary),3303,3303,67d46f0f7ee10606e96d058f,67d46d44e89b5e36d438ab42
2024,5,"Sardar Vallabhbhai National Institute of Technology, Surat","Artificial Intelligence (4 Years, Bachelor of Technology)",HS,OBC-NCL,Gender-Neutral,3888,5521,67d46f0f7ee10606e96d058f,67d46d44e89b5e36d438ab42
2024,5,"Sardar Vallabhbhai National Institute of Technology, Surat","Artificial Intelligence (4 Years, Bachelor of Technology)",HS,OBC-NCL,Female-only (including Supernumerary),9952,17542,67d46f0f7ee10606e96d058f,67d46d44e89b5e36d438ab42
2024,5,"Sardar Vallabhbhai National Institute of Technology, Surat","Artificial Intelligence (4 Years, Bachelor of Technology)",HS,OBC-NCL (PwD),Gender-Neutral,1379,1379,67d46f0f7ee10606e96d058f,67d46d44e89b5e36d438ab42
2024,5,"Sardar Vallabhbhai National Institute of Technology, Surat","Artificial Intelligence (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,1285,2777,67d46f0f7ee10606e96d058f,67d46d44e89b5e36d438ab42
2024,5,"Sardar Vallabhbhai National Institute of Technology, Surat","Artificial Intelligence (4 Years, Bachelor of Technology)",HS,SC,Female-only (including Supernumerary),3880,3880,67d46f0f7ee10606e96d058f,67d46d44e89b5e36d438ab42
2024,5,"Sardar Vallabhbhai National Institute of Technology, Surat","Artificial Intelligence (4 Years, Bachelor of Technology)",HS,SC (PwD),Female-only (including Supernumerary),152,152,67d46f0f7ee10606e96d058f,67d46d44e89b5e36d438ab42
2024,5,"Sardar Vallabhbhai National Institute of Technology, Surat","Artificial Intelligence (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,830,1353,67d46f0f7ee10606e96d058f,67d46d44e89b5e36d438ab42
2024,5,"Sardar Vallabhbhai National Institute of Technology, Surat","Artificial Intelligence (4 Years, Bachelor of Technology)",HS,ST,Female-only (including Supernumerary),1364,1364,67d46f0f7ee10606e96d058f,67d46d44e89b5e36d438ab42
2024,5,"Sardar Vallabhbhai National Institute of Technology, Surat","Artificial Intelligence (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,6925,9454,67d46f0f7ee10606e96d058f,67d46d44e89b5e36d438ab42
2024,5,"Sardar Vallabhbhai National Institute of Technology, Surat","Artificial Intelligence (4 Years, Bachelor of Technology)",OS,OPEN,Female-only (including Supernumerary),9014,15050,67d46f0f7ee10606e96d058f,67d46d44e89b5e36d438ab42
2024,5,"Sardar Vallabhbhai National Institute of Technology, Surat","Artificial Intelligence (4 Years, Bachelor of Technology)",OS,OPEN (PwD),Gender-Neutral,529,529,67d46f0f7ee10606e96d058f,67d46d44e89b5e36d438ab42
2024,5,"Sardar Vallabhbhai National Institute of Technology, Surat","Artificial Intelligence (4 Years, Bachelor of Technology)",OS,EWS,Gender-Neutral,1405,1599,67d46f0f7ee10606e96d058f,67d46d44e89b5e36d438ab42
2024,5,"Sardar Vallabhbhai National Institute of Technology, Surat","Artificial Intelligence (4 Years, Bachelor of Technology)",OS,EWS,Female-only (including Supernumerary),2657,2657,67d46f0f7ee10606e96d058f,67d46d44e89b5e36d438ab42
2024,5,"Sardar Vallabhbhai National Institute of Technology, Surat","Artificial Intelligence (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,2451,3750,67d46f0f7ee10606e96d058f,67d46d44e89b5e36d438ab42
2024,5,"Sardar Vallabhbhai National Institute of Technology, Surat","Artificial Intelligence (4 Years, Bachelor of Technology)",OS,OBC-NCL,Female-only (including Supernumerary),7190,7364,67d46f0f7ee10606e96d058f,67d46d44e89b5e36d438ab42
2024,5,"Sardar Vallabhbhai National Institute of Technology, Surat","Artificial Intelligence (4 Years, Bachelor of Technology)",OS,OBC-NCL (PwD),Gender-Neutral,219,219,67d46f0f7ee10606e96d058f,67d46d44e89b5e36d438ab42
2024,5,"Sardar Vallabhbhai National Institute of Technology, Surat","Artificial Intelligence (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,2123,2571,67d46f0f7ee10606e96d058f,67d46d44e89b5e36d438ab42
2024,5,"Sardar Vallabhbhai National Institute of Technology, Surat","Artificial Intelligence (4 Years, Bachelor of Technology)",OS,SC,Female-only (including Supernumerary),2533,2617,67d46f0f7ee10606e96d058f,67d46d44e89b5e36d438ab42
2024,5,"Sardar Vallabhbhai National Institute of Technology, Surat","Artificial Intelligence (4 Years, Bachelor of Technology)",OS,SC (PwD),Gender-Neutral,72,72,67d46f0f7ee10606e96d058f,67d46d44e89b5e36d438ab42
2024,5,"Sardar Vallabhbhai National Institute of Technology, Surat","Artificial Intelligence (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,431,944,67d46f0f7ee10606e96d058f,67d46d44e89b5e36d438ab42
2024,5,"Sardar Vallabhbhai National Institute of Technology, Surat","Artificial Intelligence (4 Years, Bachelor of Technology)",OS,ST,Female-only (including Supernumerary),1482,1482,67d46f0f7ee10606e96d058f,67d46d44e89b5e36d438ab42
2024,5,"Sardar Vallabhbhai National Institute of Technology, Surat","Artificial Intelligence (5 Years, Integrated B. Tech. and M. Tech.)",HS,OPEN,Gender-Neutral,10459,12529,67d46f0f7ee10606e96d058f,67d46d4ce89b5e36d438abf8
2024,5,"Sardar Vallabhbhai National Institute of Technology, Surat","Artificial Intelligence (5 Years, Integrated B. Tech. and M. Tech.)",HS,OPEN,Female-only (including Supernumerary),15428,15428,67d46f0f7ee10606e96d058f,67d46d4ce89b5e36d438abf8
2024,5,"Sardar Vallabhbhai National Institute of Technology, Surat","Artificial Intelligence (5 Years, Integrated B. Tech. and M. Tech.)",HS,EWS,Gender-Neutral,2098,2098,67d46f0f7ee10606e96d058f,67d46d4ce89b5e36d438abf8
2024,5,"Sardar Vallabhbhai National Institute of Technology, Surat","Artificial Intelligence (5 Years, Integrated B. Tech. and M. Tech.)",HS,OBC-NCL,Gender-Neutral,5671,6042,67d46f0f7ee10606e96d058f,67d46d4ce89b5e36d438abf8
2024,5,"Sardar Vallabhbhai National Institute of Technology, Surat","Artificial Intelligence (5 Years, Integrated B. Tech. and M. Tech.)",HS,OBC-NCL,Female-only (including Supernumerary),16271,16271,67d46f0f7ee10606e96d058f,67d46d4ce89b5e36d438abf8
2024,5,"Sardar Vallabhbhai National Institute of Technology, Surat","Artificial Intelligence (5 Years, Integrated B. Tech. and M. Tech.)",HS,SC,Gender-Neutral,3380,3633,67d46f0f7ee10606e96d058f,67d46d4ce89b5e36d438abf8
2024,5,"Sardar Vallabhbhai National Institute of Technology, Surat","Artificial Intelligence (5 Years, Integrated B. Tech. and M. Tech.)",HS,SC,Female-only (including Supernumerary),8762,8762,67d46f0f7ee10606e96d058f,67d46d4ce89b5e36d438abf8
2024,5,"Sardar Vallabhbhai National Institute of Technology, Surat","Artificial Intelligence (5 Years, Integrated B. Tech. and M. Tech.)",HS,ST,Gender-Neutral,1372,1372,67d46f0f7ee10606e96d058f,67d46d4ce89b5e36d438abf8
2024,5,"Sardar Vallabhbhai National Institute of Technology, Surat","Artificial Intelligence (5 Years, Integrated B. Tech. and M. Tech.)",OS,OPEN,Gender-Neutral,10624,12267,67d46f0f7ee10606e96d058f,67d46d4ce89b5e36d438abf8
2024,5,"Sardar Vallabhbhai National Institute of Technology, Surat","Artificial Intelligence (5 Years, Integrated B. Tech. and M. Tech.)",OS,OPEN,Female-only (including Supernumerary),19369,19369,67d46f0f7ee10606e96d058f,67d46d4ce89b5e36d438abf8
2024,5,"Sardar Vallabhbhai National Institute of Technology, Surat","Artificial Intelligence (5 Years, Integrated B. Tech. and M. Tech.)",OS,EWS,Gender-Neutral,1821,1821,67d46f0f7ee10606e96d058f,67d46d4ce89b5e36d438abf8
2024,5,"Sardar Vallabhbhai National Institute of Technology, Surat","Artificial Intelligence (5 Years, Integrated B. Tech. and M. Tech.)",OS,OBC-NCL,Gender-Neutral,4055,4524,67d46f0f7ee10606e96d058f,67d46d4ce89b5e36d438abf8
2024,5,"Sardar Vallabhbhai National Institute of Technology, Surat","Artificial Intelligence (5 Years, Integrated B. Tech. and M. Tech.)",OS,OBC-NCL,Female-only (including Supernumerary),9158,9158,67d46f0f7ee10606e96d058f,67d46d4ce89b5e36d438abf8
2024,5,"Sardar Vallabhbhai National Institute of Technology, Surat","Artificial Intelligence (5 Years, Integrated B. Tech. and M. Tech.)",OS,SC,Gender-Neutral,2520,2758,67d46f0f7ee10606e96d058f,67d46d4ce89b5e36d438abf8
